"propertyLocation_id","props.address","props.latitude","props.longitude","props.zipcode","props.zpid","props.city","props.county","props.state","props.country"
1507,"5400 Doemont Dr",35.66847,-78.73378,27539,6507457,"Apex","WAKE","NC","US"
1508,"8320 Covington Hill Way",35.660545,-78.75499,27539,122282445,"Apex","WAKE","NC","US"
1509,"210 Doves Haven Dr",35.68445,-78.830536,27539,60533601,"Apex","WAKE","NC","US"
1510,"128 Buxtonwood Pl",35.672287,-78.81011,27539,122278232,"Apex","WAKE","NC","US"
1511,"10204 Sporting Club Dr",35.912647,-78.79549,27617,60534081,"Raleigh","WAKE","NC","US"
1512,"9104 Sulkirk Dr",35.91087,-78.74744,27617,60534432,"Raleigh","WAKE","NC","US"
1513,"9128 Fawn Hill Ct",35.90628,-78.79267,27617,65335204,"Raleigh","WAKE","NC","US"
1514,"10313 Sporting Club Dr",35.91532,-78.79582,27617,65331286,"Raleigh","WAKE","NC","US"
1515,"9500 Misty Creek Ln",35.90518,-78.8052,27617,70488552,"Raleigh","WAKE","NC","US"
1516,"5413 Windy Gap Ct",35.905273,-78.734276,27617,50106695,"Raleigh","WAKE","NC","US"
1517,"9813 Crooked Tree Ln",35.907825,-78.81525,27617,97867765,"Raleigh","WAKE","NC","US"
1518,"9625 Miranda Dr",35.916122,-78.7459,27617,6540463,"Raleigh","WAKE","NC","US"
1519,"9720 Renfield Dr",35.91836,-78.735054,27617,68318243,"Raleigh","WAKE","NC","US"
1520,"8601 Colville Ct",35.90104,-78.73369,27617,50105369,"Raleigh","WAKE","NC","US"
1521,"6104 Blakeman Ln",35.912407,-78.731895,27617,88943209,"Raleigh","WAKE","NC","US"
1522,"6100 Allsdale Dr",35.914185,-78.74482,27617,6541117,"Raleigh","WAKE","NC","US"
1523,"9203 Fawn Lake Dr",35.902653,-78.79552,27617,79886352,"Raleigh","WAKE","NC","US"
1524,"11149 Bayberry Hills Dr",35.90838,-78.81585,27617,98206290,"Raleigh","WAKE","NC","US"
1525,"7300 Cape Charles Dr",35.909966,-78.740005,27617,6501799,"Raleigh","WAKE","NC","US"
1526,"329 Diversy Way",35.909966,-78.740005,27617,2060774386,"Raleigh","WAKE","NC","US"
1527,"9917 Miranda Dr",35.914875,-78.742775,27617,6537378,"Raleigh","WAKE","NC","US"
1528,"7213 Villoria Ln",35.91389,-78.7532,27617,248755987,"Raleigh","WAKE","NC","US"
1529,"9709 Dayton Ct",35.90552,-78.81291,27617,94724381,"Raleigh","WAKE","NC","US"
1530,"9141 Sanctuary Ct",35.91124,-78.7945,27617,60395231,"Raleigh","WAKE","NC","US"
1531,"7735 Acc Blvd",35.914402,-78.77588,27617,70488600,"Raleigh","WAKE","NC","US"
1532,"7710 Acc Blvd",35.913395,-78.775215,27617,80198071,"Raleigh","WAKE","NC","US"
1533,"6005 Allsdale Dr",35.913593,-78.745544,27617,6549762,"Raleigh","WAKE","NC","US"
1534,"9821 Rockledge Dr",35.913754,-78.74495,27617,6541128,"Raleigh","WAKE","NC","US"
1535,"325 Diversy Way",35.913754,-78.74495,27617,2059263856,"Raleigh","WAKE","NC","US"
1536,"9120 Colony Village Ln",35.903713,-78.7325,27617,50120471,"Raleigh","WAKE","NC","US"
1537,"9216 Erinsbrook Dr",35.911198,-78.750015,27617,60534401,"Raleigh","WAKE","NC","US"
1538,"8707 Owl Roost Pl",35.889835,-78.74278,27617,81763622,"Raleigh","WAKE","NC","US"
1539,"9717 Batesville Dr",35.915794,-78.74119,27617,6501605,"Raleigh","WAKE","NC","US"
1540,"418 Diversy Way",35.915794,-78.74119,27617,2062458078,"Raleigh","WAKE","NC","US"
1541,"9308 Royal Crest Dr",35.90919,-78.79642,27617,65331256,"Raleigh","WAKE","NC","US"
1542,"9321 Cutright Dr",35.913403,-78.75039,27617,50110298,"Raleigh","WAKE","NC","US"
1543,"11173 Bayberry Hills Dr",35.90933,-78.816315,27617,109932918,"Raleigh","WAKE","NC","US"
1544,"9013 Langwood Dr",35.902813,-78.730125,27617,6397161,"Raleigh","WAKE","NC","US"
1545,"7312 Cape Charles Dr",35.91023,-78.73915,27617,6501796,"Raleigh","WAKE","NC","US"
1546,"316 Diversy Way",35.91023,-78.73915,27617,2062339337,"Raleigh","WAKE","NC","US"
1547,"5405 Fair Valley Ct",35.903084,-78.77259,27617,6558692,"Raleigh","WAKE","NC","US"
1548,"309 Diversy Way",35.903084,-78.77259,27617,2060652403,"Raleigh","WAKE","NC","US"
1549,"9421 Bells Valley Dr",35.91161,-78.739525,27617,6501618,"Raleigh","WAKE","NC","US"
1550,"7615 Cape Charles Dr",35.911755,-78.73623,27617,68320450,"Raleigh","WAKE","NC","US"
1551,"6906 Englehardt Dr",35.913055,-78.74897,27617,60395515,"Raleigh","WAKE","NC","US"
1552,"9301 Erinsbrook Drive",35.91173,-78.74946,27617,60534408,"Raleigh","WAKE","NC","US"
1553,"7736 Acc Blvd",35.914444,-78.77527,27617,71899058,"Raleigh","WAKE","NC","US"
1554,"7705 Alexander Promenade Pl",35.91543,-78.77665,27617,69566938,"Raleigh","WAKE","NC","US"
1555,"9268 Palm Bay Cir",35.91657,-78.795395,27617,65331291,"Raleigh","WAKE","NC","US"
1556,"8521 Erinsbrook Dr",35.9164,-78.74818,27617,6558313,"Raleigh","WAKE","NC","US"
1557,"9438 Collingdale Way",35.90787,-78.80798,27617,82668628,"Raleigh","WAKE","NC","US"
1558,"11204 Maplecroft Ct",35.91764,-78.80469,27617,67558761,"Raleigh","WAKE","NC","US"
1559,"9304 Alcazar Walk",35.897854,-78.80424,27617,122283683,"Raleigh","WAKE","NC","US"
1560,"7860 Spungold St",35.914894,-78.771545,27617,67558791,"Raleigh","WAKE","NC","US"
1561,"9436 Cartersville Ct",35.913254,-78.73882,27617,6501712,"Raleigh","WAKE","NC","US"
1562,"9701 Collingdale Way",35.908207,-78.81147,27617,118202549,"Raleigh","WAKE","NC","US"
1563,"6201 Allsdale Dr",35.91507,-78.74539,27617,6541144,"Raleigh","WAKE","NC","US"
1564,"7032 Bellard Ct",35.915646,-78.74938,27617,6565121,"Raleigh","WAKE","NC","US"
1565,"9208 Shallcross Way",35.90533,-78.73121,27617,50117060,"Raleigh","WAKE","NC","US"
1566,"11133 Bayberry Hills Dr",35.908257,-78.814316,27617,98215588,"Raleigh","WAKE","NC","US"
1567,"2411 Vancastle Way APT 103",35.921402,-78.79841,27617,132136930,"Raleigh","WAKE","NC","US"
1568,"11208 Bayberry Hills Dr",35.910213,-78.81459,27617,114430455,"Raleigh","WAKE","NC","US"
1569,"9004 Shallcross Way",35.90262,-78.73057,27617,6564122,"Raleigh","WAKE","NC","US"
1570,"9249 Shallcross Way",35.906666,-78.73299,27617,50115300,"Raleigh","WAKE","NC","US"
1571,"9319 Palm Bay Cir",35.91577,-78.79727,27617,65331275,"Raleigh","WAKE","NC","US"
1572,"5508 Sorrell Crossing Dr",35.90237,-78.73217,27617,6564158,"Raleigh","WAKE","NC","US"
1573,"11320 Clubhaven Pl APT 100",35.921402,-78.79841,27617,132136882,"Raleigh","WAKE","NC","US"
1574,"10217 Sporting Club Dr",35.91333,-78.79565,27617,60395253,"Raleigh","WAKE","NC","US"
1575,"9104 Meadow Mist Ct",35.91216,-78.79189,27617,60395297,"Raleigh","WAKE","NC","US"
1576,"9309 Copernicus Ct",35.912525,-78.75021,27617,60534398,"Raleigh","WAKE","NC","US"
1577,"9711 Collingdale Way",35.907913,-78.81207,27617,102262274,"Raleigh","WAKE","NC","US"
1578,"11312 Emerald Creek Dr",35.90954,-78.812584,27617,98182476,"Raleigh","WAKE","NC","US"
1579,"9204 Shallcross Way",35.905212,-78.731094,27617,50117059,"Raleigh","WAKE","NC","US"
1580,"7253 Villoria Ln",35.915356,-78.753815,27617,248756129,"Raleigh","WAKE","NC","US"
1581,"9604 Berryville Ct",35.914814,-78.739655,27617,6501682,"Raleigh","WAKE","NC","US"
1582,"9008 Winged Thistle Ct",35.908886,-78.791756,27617,53456464,"Raleigh","WAKE","NC","US"
1583,"9301 Langwood Dr",35.905308,-78.73069,27617,50102033,"Raleigh","WAKE","NC","US"
1584,"11313 Ridgegate Dr",35.910427,-78.804115,27617,68318106,"Raleigh","WAKE","NC","US"
1585,"8904 Shallcross Way",35.901707,-78.730576,27617,6564114,"Raleigh","WAKE","NC","US"
1586,"9816 Rockledge Dr",35.914158,-78.74449,27617,6541118,"Raleigh","WAKE","NC","US"
1587,"7014 Englehardt Dr",35.914097,-78.749725,27617,60534444,"Raleigh","WAKE","NC","US"
1588,"9300 Naples Ct",35.91301,-78.798454,27617,65331172,"Raleigh","WAKE","NC","US"
1589,"9212 Erinsbrook Dr",35.911297,-78.75023,27617,60534379,"Raleigh","WAKE","NC","US"
1590,"9200 Colony Village Ln",35.90439,-78.73248,27617,50120465,"Raleigh","WAKE","NC","US"
1591,"406 Hunters Ridge Dr",36.112183,-78.67885,27522,93030613,"Creedmoor","WAKE","NC","US"
1592,"904 Circle Dr",36.112183,-78.67885,27522,2058853317,"Creedmoor","WAKE","NC","US"
1593,"1191 Still Meadow Dr",36.119408,-78.73071,27522,93029355,"Creedmoor","WAKE","NC","US"
1594,"2028 Empire Ct",36.11916,-78.723,27522,126693885,"Creedmoor","WAKE","NC","US"
1595,"3525 State Highway 56",36.14303,-78.58893,27522,93021558,"Creedmoor","WAKE","NC","US"
1596,"10329 Boyce Rd",36.067726,-78.74265,27522,6404939,"Creedmoor","WAKE","NC","US"
1597,"2751 Josie Ct",36.11738,-78.65704,27522,93023142,"Creedmoor","WAKE","NC","US"
1598,"1513 Trailwood Dr",36.08032,-78.62787,27522,221780559,"Creedmoor","WAKE","NC","US"
1599,"506 Cotton Ave",36.12254,-78.69865,27522,94879321,"Creedmoor","WAKE","NC","US"
1600,"1203 Pond Side Dr",36.12254,-78.69865,27522,2063041383,"Creedmoor","WAKE","NC","US"
1601,"1202 Pond Side Dr",36.12254,-78.69865,27522,2064312337,"Creedmoor","WAKE","NC","US"
1602,"2529 State Highway 56",36.123024,-78.656296,27522,93023189,"Creedmoor","WAKE","NC","US"
1603,"808 Lake Rd",36.126858,-78.70006,27522,93030034,"Creedmoor","WAKE","NC","US"
1604,"2524 Summit Ln",36.14124,-78.65727,27522,93023646,"Creedmoor","WAKE","NC","US"
1605,"2572 Mangum Avenue",36.120556,-78.64877,27522,94875955,"Creedmoor","WAKE","NC","US"
1606,"3197A Walters Rd",36.120556,-78.64877,27522,2061221801,"Creedmoor","WAKE","NC","US"
1607,"114 Wilsons Way",36.116188,-78.692024,27522,221775163,"Creedmoor","WAKE","NC","US"
1608,"1703 Marlow Rd",36.11058,-78.69911,27522,103940096,"Creedmoor","WAKE","NC","US"
1609,"2127 Westbourne Dr",36.125797,-78.64737,27522,94875973,"Creedmoor","WAKE","NC","US"
1610,"4829 Old Weaver Trl",36.055943,-78.743996,27522,6381247,"Creedmoor","WAKE","NC","US"
1611,"3210 Hester Rd",36.145874,-78.59953,27522,118977558,"Creedmoor","WAKE","NC","US"
1612,"1264 Turner Rd",36.08294,-78.63294,27522,93022890,"Creedmoor","WAKE","NC","US"
1613,"3307 Wiltshire Way",36.056564,-78.60879,27522,306274145,"Creedmoor","WAKE","NC","US"
1614,"1570 Dorsett Ln",36.12165,-78.71835,27522,306274063,"Creedmoor","WAKE","NC","US"
1615,"206 Mill St",36.119118,-78.68472,27522,94879882,"Creedmoor","WAKE","NC","US"
1616,"1185 Summerfield Ln W",36.115635,-78.73112,27522,94879025,"Creedmoor","WAKE","NC","US"
1617,"414 Hunters Ridge Dr",36.111347,-78.678894,27522,221774579,"Creedmoor","WAKE","NC","US"
1618,"301 E Watson St",36.118324,-78.68273,27522,94879887,"Creedmoor","WAKE","NC","US"
1619,"673 Willard Dr",36.05228,-78.62175,27522,126694062,"Creedmoor","WAKE","NC","US"
1620,"669 Albin Pl",36.0518,-78.61503,27522,118978743,"Creedmoor","WAKE","NC","US"
1621,"1403 Ferrell Ct",36.120502,-78.65307,27522,93023263,"Creedmoor","WAKE","NC","US"
1622,"1574 Dorsett Ln",36.121998,-78.71836,27522,306274065,"Creedmoor","WAKE","NC","US"
1623,"603 Lake Rd",36.124172,-78.69626,27522,94879325,"Creedmoor","WAKE","NC","US"
1624,"2002 Sugar Hill Dr S",36.112377,-78.732475,27522,306274007,"Creedmoor","WAKE","NC","US"
1625,"513 Lake Rd",36.12383,-78.69523,27522,93030700,"Creedmoor","WAKE","NC","US"
1626,"2145 Antler Way Ln",36.131886,-78.606186,27522,93020655,"Creedmoor","WAKE","NC","US"
1627,"1139 Nottingham Way",36.073895,-78.61147,27522,93020445,"Creedmoor","WAKE","NC","US"
1628,"1141 Beaver Dam Rd",36.076294,-78.68516,27522,93030506,"Creedmoor","WAKE","NC","US"
1629,"2019 Massimo Dr",36.1159,-78.7353,27522,94878977,"Creedmoor","WAKE","NC","US"
1630,"208 Helen St",36.121155,-78.70143,27522,114002440,"Creedmoor","WAKE","NC","US"
1631,"2689 Horseshoe Rd",36.087826,-78.63304,27522,221780733,"Creedmoor","WAKE","NC","US"
1632,"710 Stem Rd",36.126297,-78.69403,27522,93030974,"Creedmoor","WAKE","NC","US"
1633,"2036 Alderman Way",36.11999,-78.71875,27522,306274054,"Creedmoor","WAKE","NC","US"
1634,"3003 State Highway 56",36.137165,-78.62686,27522,243034343,"Creedmoor","WAKE","NC","US"
1635,"314 Park Ave",36.119747,-78.68085,27522,94879730,"Creedmoor","WAKE","NC","US"
1636,"1219 E Middleton Dr",36.11693,-78.72668,27522,93030141,"Creedmoor","WAKE","NC","US"
1637,"929 Weatherby Ln",36.055416,-78.611496,27522,306274129,"Creedmoor","WAKE","NC","US"
1638,"2763 Clifton Ave",36.11638,-78.65495,27522,93023171,"Creedmoor","WAKE","NC","US"
1639,"3152 Pier Pointe Dr",36.064613,-78.60236,27522,93020950,"Creedmoor","WAKE","NC","US"
1640,"1637 Gate 2 Rd",36.103195,-78.73578,27522,93029115,"Creedmoor","WAKE","NC","US"
1641,"2106 Southerby Rd",36.124252,-78.65224,27522,221781094,"Creedmoor","WAKE","NC","US"
1642,"1188 Turner Rd",36.075268,-78.63859,27522,93022876,"Creedmoor","WAKE","NC","US"
1643,"224 Mill St",36.119144,-78.68301,27522,94879886,"Creedmoor","WAKE","NC","US"
1644,"681 Juliette Ct",36.053864,-78.6186,27522,118978134,"Creedmoor","WAKE","NC","US"
1645,"83 Howland Ct",36.053864,-78.6186,27522,2060647741,"Creedmoor","WAKE","NC","US"
1646,"1601 Irving Pl",36.10976,-78.69923,27522,94879272,"Creedmoor","WAKE","NC","US"
1647,"324 Cherry St",36.11533,-78.67956,27522,94879915,"Creedmoor","WAKE","NC","US"
1648,"2755 Dorothy Ct",36.1177,-78.65039,27522,93023351,"Creedmoor","WAKE","NC","US"
1649,"304 E Wilton Ave",36.12187,-78.679436,27522,94879736,"Creedmoor","WAKE","NC","US"
1650,"1094 Lake Ridge Dr",36.066086,-78.605194,27522,93020458,"Creedmoor","WAKE","NC","US"
1651,"668 Willard Dr",36.051605,-78.62079,27522,221781870,"Creedmoor","WAKE","NC","US"
1652,"1213 Hunter Ct",36.11616,-78.72837,27522,114002443,"Creedmoor","WAKE","NC","US"
1653,"610 W Lake Rd",36.12513,-78.69674,27522,94879324,"Creedmoor","WAKE","NC","US"
1654,"213 Fleming St",36.120964,-78.69093,27522,93030652,"Creedmoor","WAKE","NC","US"
1655,"2219 Amberleaf Dr",36.12252,-78.645935,27522,306273629,"Creedmoor","WAKE","NC","US"
1656,"1104 Lake Ridge Dr",36.063488,-78.604576,27522,93020455,"Creedmoor","WAKE","NC","US"
1657,"2815 E Brookwood Ct",36.12363,-78.6449,27522,306274114,"Creedmoor","WAKE","NC","US"
1658,"610 Lake Rd",36.12513,-78.69674,27522,2061486917,"Creedmoor","WAKE","NC","US"
1659,"3039 Vesterby Dr",36.051575,-78.62012,27522,118978745,"Creedmoor","WAKE","NC","US"
1660,"1212 E Middleton Dr",36.116714,-78.72791,27522,2085080162,"Creedmoor","WAKE","NC","US"
1661,"710 Forrest Ln",36.126526,-78.67029,27522,126694025,"Creedmoor","WAKE","NC","US"
1662,"806 W Lake Rd",36.126713,-78.699776,27522,93030035,"Creedmoor","WAKE","NC","US"
1663,"1558 Highway 15",36.09055,-78.74215,27522,94878943,"Creedmoor","WAKE","NC","US"
1664,"2577 Blue Dog Ct",36.1263,-78.6515,27522,93023079,"Creedmoor","WAKE","NC","US"
1665,"822 Pitch Pine Dr",36.126465,-78.66499,27522,221774664,"Creedmoor","WAKE","NC","US"
1666,"101 Charles St",36.123413,-78.69917,27522,94879310,"Creedmoor","WAKE","NC","US"
1667,"1500 Fireside Ln",36.118332,-78.72284,27522,114002444,"Creedmoor","WAKE","NC","US"
1668,"911 Highway 15",36.114735,-78.668434,27522,93030717,"Creedmoor","WAKE","NC","US"
1669,"911 Estate Dr #15",36.114735,-78.668434,27522,2061742839,"Creedmoor","WAKE","NC","US"
1670,"323 E Church St",36.11413,-78.68017,27522,221775454,"Creedmoor","WAKE","NC","US"
1671,"713 Hinsdale St",35.789135,-78.64986,27605,81435734,"Raleigh","WAKE","NC","US"
1672,"1301 Filmore St",35.79539,-78.64527,27605,6381100,"Raleigh","WAKE","NC","US"
1673,"1310 Glenwood Ave",35.796017,-78.64594,27605,6407335,"Raleigh","WAKE","NC","US"
1674,"741 Bishops Park Dr UNIT 102",35.794914,-78.64771,27605,132220173,"Raleigh","WAKE","NC","US"
1675,"414 Saint Marys St #1/2",35.78583,-78.650475,27605,336864508,"Raleigh","WAKE","NC","US"
1676,"109 Ashe Ave",35.78215,-78.657036,27605,6418507,"Raleigh","WAKE","NC","US"
1677,"120 Saint Marys St",35.782536,-78.65036,27605,133207990,"Raleigh","WAKE","NC","US"
1678,"205 Woodburn Rd",35.78707,-78.6599,27605,6390418,"Raleigh","WAKE","NC","US"
1679,"1048 Nichols Dr",35.793148,-78.65424,27605,132219415,"Raleigh","WAKE","NC","US"
1680,"1061 Wirewood Dr APT 204",35.7954,-78.65244,27605,132219712,"Raleigh","WAKE","NC","US"
1681,"1300 Saint Marys St SUITE 406",35.79663,-78.65229,27605,215491047,"Raleigh","WAKE","NC","US"
1682,"1121 Parkridge Ln APT 303",35.79419,-78.65123,27605,132219805,"Raleigh","WAKE","NC","US"
1683,"206 E Forest Dr",35.78592,-78.65666,27605,6378376,"Raleigh","WAKE","NC","US"
1684,"1313 College Pl",35.78395,-78.65602,27605,6401981,"Raleigh","WAKE","NC","US"
1685,"624 Devereux St",35.790234,-78.64853,27605,6378230,"Raleigh","WAKE","NC","US"
1686,"1218 Filmore St",35.794804,-78.64469,27605,6409512,"Raleigh","WAKE","NC","US"
1687,"203 Woodburn Rd",35.786926,-78.65999,27605,6425096,"Raleigh","WAKE","NC","US"
1688,"505 Cole St",35.796528,-78.64465,27605,6394494,"Raleigh","WAKE","NC","US"
1689,"1101 Parkridge Ln APT 307",35.79419,-78.65123,27605,132219764,"Raleigh","WAKE","NC","US"
1690,"1088 Nichols Dr",35.793526,-78.653824,27605,132219399,"Raleigh","WAKE","NC","US"
1691,"1041 Nichols Dr",35.793056,-78.65522,27605,132219451,"Raleigh","WAKE","NC","US"
1692,"115 Ashe Ave",35.78196,-78.65761,27605,6392108,"Raleigh","WAKE","NC","US"
1693,"224 Hawthorne Rd",35.78708,-78.65781,27605,6378661,"Raleigh","WAKE","NC","US"
1694,"217 Hawthorne Rd",35.7869,-78.65867,27605,6407026,"Raleigh","WAKE","NC","US"
1695,"2007 Sutton Dr",35.79478,-78.65883,27605,6375673,"Raleigh","WAKE","NC","US"
1696,"1619 Sutton Dr",35.79161,-78.657104,27605,132219488,"Raleigh","WAKE","NC","US"
1697,"911 Saint Marys St",35.7919,-78.65247,27605,132219361,"Raleigh","WAKE","NC","US"
1698,"761 Bishops Park Dr UNIT 102",35.794685,-78.648094,27605,132220144,"Raleigh","WAKE","NC","US"
1699,"116 Hillcrest Rd",35.784473,-78.65685,27605,6379437,"Raleigh","WAKE","NC","US"
1700,"1030 Brighthurst Dr",35.796078,-78.650215,27605,132219998,"Raleigh","WAKE","NC","US"
1701,"800 Brooklyn St",35.79137,-78.65136,27605,305118763,"Raleigh","WAKE","NC","US"
1702,"402 Cole St",35.79713,-78.64403,27605,6376656,"Raleigh","WAKE","NC","US"
1703,"511 Cleveland St",35.791534,-78.646065,27605,6428518,"Raleigh","WAKE","NC","US"
1704,"705 Hinsdale St",35.789135,-78.64923,27605,215486375,"Raleigh","WAKE","NC","US"
1705,"622 Devereux St",35.79022,-78.64835,27605,6396045,"Raleigh","WAKE","NC","US"
1706,"965 Saint Marys St #F3",35.7935,-78.653275,27605,132219386,"Raleigh","WAKE","NC","US"
1707,"216 Hillcrest Rd",35.78541,-78.65574,27605,6425403,"Raleigh","WAKE","NC","US"
1708,"211 Ashe Ave APT 1",35.78112,-78.65845,27605,133207939,"Raleigh","WAKE","NC","US"
1709,"719 N Boylan Ave",35.78961,-78.64897,27605,6429346,"Raleigh","WAKE","NC","US"
1710,"909 Saint Marys St",35.791847,-78.652435,27605,132219360,"Raleigh","WAKE","NC","US"
1711,"508 Cleveland St",35.792004,-78.64525,27605,6424230,"Raleigh","WAKE","NC","US"
1712,"630 Smedes Pl",35.7932,-78.65839,27605,6424589,"Raleigh","WAKE","NC","US"
1713,"1000 Brighthurst Dr UNIT 308",35.795494,-78.65027,27605,132219945,"Raleigh","WAKE","NC","US"
1714,"827 Daniels St",35.795673,-78.65881,27605,132219274,"Raleigh","WAKE","NC","US"
1715,"1616 Ambleside Dr",35.78725,-78.65727,27605,6389319,"Raleigh","WAKE","NC","US"
1716,"1020 Nichols Dr #4",35.792957,-78.6546,27605,132219427,"Raleigh","WAKE","NC","US"
1717,"1021 Wirewood Dr APT 302",35.795773,-78.65144,27605,132219683,"Raleigh","WAKE","NC","US"
1718,"911 Wade Ave",35.796165,-78.65579,27605,6400776,"Raleigh","WAKE","NC","US"
1719,"809 Glenwood Ave",35.790726,-78.64736,27605,122283232,"Raleigh","WAKE","NC","US"
1720,"1410 Hillsborough St",35.78423,-78.65716,27605,132220712,"Raleigh","WAKE","NC","US"
1721,"638 Smedes Pl",35.7934,-78.65788,27605,6427775,"Raleigh","WAKE","NC","US"
1722,"805 Glenwood Ave",35.790462,-78.64742,27605,132220036,"Raleigh","WAKE","NC","US"
1723,"803 Glenwood Ave",35.790333,-78.647446,27605,6380346,"Raleigh","WAKE","NC","US"
1724,"703 Wade Ave",35.79597,-78.65475,27605,132219616,"Raleigh","WAKE","NC","US"
1725,"1102 Glenwood Ave",35.793076,-78.64632,27605,6389193,"Raleigh","WAKE","NC","US"
1726,"310 E Park Dr",35.786137,-78.65204,27605,6432550,"Raleigh","WAKE","NC","US"
1727,"907 Oberlin Rd",35.795967,-78.66114,27605,6418014,"Raleigh","WAKE","NC","US"
1728,"202 E Park Dr",35.78432,-78.65465,27605,6402000,"Raleigh","WAKE","NC","US"
1729,"225 Hawthorne Rd",35.78746,-78.65822,27605,6380200,"Raleigh","WAKE","NC","US"
1730,"832 Graham St",35.795765,-78.65623,27605,248747733,"Raleigh","WAKE","NC","US"
1731,"832 Graham St",35.795765,-78.65623,27605,6425609,"Raleigh","WAKE","NC","US"
1732,"808 Glenwood Ave",35.790543,-78.64659,27605,6392669,"Raleigh","WAKE","NC","US"
1733,"804 Glenwood Ave",35.79038,-78.646614,27605,81437159,"Raleigh","WAKE","NC","US"
1734,"1629 Sutton Dr",35.79171,-78.65694,27605,132219492,"Raleigh","WAKE","NC","US"
1735,"910 W Johnson St",35.787903,-78.65356,27605,6391725,"Raleigh","WAKE","NC","US"
1736,"1603 Sutton Dr",35.792652,-78.65514,27605,132219481,"Raleigh","WAKE","NC","US"
1737,"1904 Smallwood Dr",35.791462,-78.657265,27605,132219478,"Raleigh","WAKE","NC","US"
1738,"808 Brooklyn St",35.790924,-78.65023,27605,6400929,"Raleigh","WAKE","NC","US"
1739,"2014 Smallwood Dr #A",35.790924,-78.65023,27605,2069735308,"Raleigh","WAKE","NC","US"
1740,"215 Park Ave",35.782158,-78.65967,27605,6392671,"Raleigh","WAKE","NC","US"
1741,"1716 Park Dr",35.788315,-78.658875,27605,6427703,"Raleigh","WAKE","NC","US"
1742,"124 Hawthorne Rd",35.785828,-78.65864,27605,6411390,"Raleigh","WAKE","NC","US"
1743,"1001 Nichols Dr",35.792652,-78.65514,27605,132219436,"Raleigh","WAKE","NC","US"
1744,"631 Daniels St APT D",35.793396,-78.66067,27605,132219197,"Raleigh","WAKE","NC","US"
1745,"418 Saint Marys St #1/2",35.78603,-78.65048,27605,336864510,"Raleigh","WAKE","NC","US"
1746,"1303 Filmore St",35.79553,-78.645256,27605,6425880,"Raleigh","WAKE","NC","US"
1747,"416 Saint Marys St #1/2",35.78588,-78.650475,27605,336864509,"Raleigh","WAKE","NC","US"
1748,"1908 Smallwood Dr",35.791508,-78.65732,27605,132219477,"Raleigh","WAKE","NC","US"
1749,"907 Saint Marys St #A5",35.791794,-78.6524,27605,132219359,"Raleigh","WAKE","NC","US"
1750,"1804 Hillsborough St",35.78579,-78.66068,27605,132220669,"Raleigh","WAKE","NC","US"
